Date,Campaign Name,Ad Set,Ad,Spend,CPM,Impressions,Clicks,Add to Cart,Add Payment Info,Purchase
"April 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$44.00,$25.32,"1,738",417,13,4,3
"April 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$50.00,$26.88,"1,860",446,16,5,3
"April 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$50.00,$24.21,"2,065",356,16,4,3
"April 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$42.00,$24.49,"1,715",313,12,5,4
"April 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$33.00,$26.42,"1,249",390,14,6,4
"April 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$42.00,$26.57,"1,581",182,7,2,1
"April 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$32.00,$24.65,"1,298",177,8,2,2
"April 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$39.00,$26.75,"1,458",210,6,2,1
"April 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$50.00,$25.03,"1,997",518,17,6,4
"April 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$45.00,$24.01,"1,874",517,23,6,5
"April 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$47.00,$26.06,"1,804",458,15,6,5
"April 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$31.00,$26.96,"1,150",276,12,3,2
"April 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$40.00,$25.83,"1,548",193,11,3,2
"April 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$32.00,$24.52,"1,305",282,13,4,3
"April 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$44.00,$24.46,"1,799",149,4,1,1
"April 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$43.00,$26.82,"1,603",163,9,3,2
"April 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$33.00,$24.13,"1,368",335,19,5,4
"April 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$39.00,$24.04,"1,622",280,9,2,2
"April 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$42.00,$26.33,"1,595",396,19,7,5
"April 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$36.00,$25.99,"1,385",358,17,4,4
"April 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$39.00,$26.01,"1,500",382,14,5,3
"April 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$49.00,$24.69,"1,985",286,9,4,2
"April 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$38.00,$25.78,"1,474",363,18,4,3
"April 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$47.00,$24.56,"1,913",189,7,2,1
"April 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$30.00,$26.73,"1,122",150,7,2,1
"April 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$50.00,$25.65,"1,950",393,15,4,3
"April 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$48.00,$25.28,"1,898",441,26,8,7
"April 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$47.00,$26.11,"1,800",464,26,9,5
"April 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$36.00,$24.71,"1,457",288,13,4,3
"April 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$34.00,$26.60,"1,278",319,14,4,4
"April 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$43.00,$25.41,"1,692",271,14,4,2
"April 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$46.00,$26.87,"1,712",318,17,5,4
"April 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$33.00,$24.42,"1,351",106,6,2,2
"April 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$32.00,$26.26,"1,219",152,5,2,1
"April 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$43.00,$24.22,"1,776",256,8,3,2
"April 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$39.00,$26.67,"1,462",316,14,5,5
"April 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$42.00,$24.21,"1,735",287,9,3,2
"April 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$31.00,$26.92,"1,152",184,8,3,2
"April 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$40.00,$26.14,"1,530",360,13,5,3
"April 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$39.00,$25.51,"1,529",254,14,6,4
"April 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$34.00,$25.80,"1,318",387,21,8,5
"April 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$42.00,$24.94,"1,684",167,5,1,1
"April 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$35.00,$25.49,"1,373",179,9,2,2
"April 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$38.00,$26.13,"1,454",472,15,6,5
"April 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$33.00,$24.88,"1,326",271,15,5,5
"April 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$41.00,$24.64,"1,664",407,18,6,5
"April 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$33.00,$26.98,"1,223",238,12,4,2
"April 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$45.00,$24.80,"1,814",372,19,7,5
"April 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$38.00,$25.25,"1,505",246,11,4,3
"April 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$45.00,$24.03,"1,873",528,28,8,6
"April 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$34.00,$24.93,"1,364",129,5,1,1
"April 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$41.00,$25.23,"1,625",231,12,3,3
"April 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$33.00,$26.24,"1,258",356,15,5,4
"April 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$30.00,$24.29,"1,235",267,13,4,3
"April 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$46.00,$25.91,"1,775",457,21,8,7
"April 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$50.00,$26.39,"1,895",410,22,6,4
"April 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$38.00,$25.44,"1,494",351,13,5,3
"April 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$38.00,$26.04,"1,459",149,8,2,2
"April 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$47.00,$25.12,"1,871",483,25,9,6
"April 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$31.00,$26.53,"1,169",97,3,1,1
"April 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$50.00,$25.00,"2,000",191,8,2,2
"April 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$43.00,$25.68,"1,674",442,13,4,4
"April 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$36.00,$24.72,"1,456",322,16,6,4
"April 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$46.00,$25.75,"1,786",271,11,4,2
"April 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$32.00,$25.00,"1,280",229,12,5,4
"April 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$34.00,$24.41,"1,393",396,16,6,5
"April 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$41.00,$26.91,"1,523",166,9,2,2
"April 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$35.00,$26.93,"1,300",468,24,8,6
"April 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$34.00,$25.59,"1,329",138,5,1,1
"April 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$43.00,$26.74,"1,608",271,11,4,3
"April 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$45.00,$26.47,"1,700",318,13,4,3
"April 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$32.00,$26.81,"1,194",367,13,4,3
"April 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$30.00,$25.99,"1,154",319,16,4,3
"April 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$48.00,$26.49,"1,812",255,12,4,2
"April 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$32.00,$25.96,"1,233",199,11,4,3
"April 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$48.00,$25.56,"1,878",270,14,5,4
"April 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$33.00,$26.60,"1,241",335,17,6,5
"April 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$44.00,$24.78,"1,776",212,13,3,2
"April 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$33.00,$25.05,"1,317",218,7,2,2
"April 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$30.00,$25.21,"1,190",343,12,5,4
"April 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$36.00,$26.56,"1,356",242,14,4,3
"April 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$38.00,$25.30,"1,502",415,24,7,5
"April 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$30.00,$24.44,"1,227",196,8,3,2
"April 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$48.00,$24.59,"1,952",574,25,9,8
"April 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$34.00,$26.78,"1,269",126,5,2,1
"April 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$39.00,$24.92,"1,565",526,26,8,5
"April 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$42.00,$24.35,"1,725",139,6,2,2
"April 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$42.00,$26.81,"1,567",159,7,3,2
"April 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$35.00,$25.27,"1,385",240,7,3,2
"April 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$41.00,$24.62,"1,666",385,22,7,6
"April 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$40.00,$25.73,"1,554",403,23,6,5
"April 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$38.00,$26.42,"1,438",230,10,4,3
"April 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$50.00,$24.96,"2,003",336,11,4,3
"April 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$36.00,$26.95,"1,336",167,9,3,2
"April 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$39.00,$26.48,"1,473",327,18,5,5
"April 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$40.00,$24.71,"1,619",197,10,3,2
"April 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$46.00,$26.78,"1,718",159,5,2,2
"April 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$45.00,$25.83,"1,742",284,15,4,3
"April 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$38.00,$24.39,"1,558",353,19,7,4
"April 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$46.00,$24.83,"1,853",435,18,7,5
"April 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$44.00,$25.43,"1,730",268,8,2,2
"April 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$43.00,$25.25,"1,703",417,24,9,7
"April 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$38.00,$24.63,"1,543",272,13,4,3
"April 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$35.00,$24.63,"1,421",435,14,4,3
"April 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$33.00,$26.11,"1,264",145,7,3,2
"April 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$49.00,$26.08,"1,879",185,9,3,2
"April 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$50.00,$25.97,"1,925",481,17,5,4
"April 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$49.00,$26.52,"1,847",539,23,7,5
"April 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$44.00,$25.31,"1,739",328,12,4,2
"April 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$30.00,$24.30,"1,235",325,13,4,3
"April 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$49.00,$26.01,"1,884",378,17,5,4
"April 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$37.00,$24.73,"1,496",268,16,4,3
"April 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$37.00,$26.20,"1,412",449,18,5,4
"April 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$44.00,$25.16,"1,749",241,14,4,2
"April 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$42.00,$25.22,"1,666",217,8,3,3
"April 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$49.00,$24.57,"1,995",460,15,4,2
"April 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$30.00,$24.43,"1,228",219,12,3,2
"April 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$41.00,$26.14,"1,568",353,15,6,4
"April 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$30.00,$24.41,"1,229",341,12,4,3
"April 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$39.00,$24.80,"1,573",362,14,4,3
"April 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$40.00,$26.22,"1,526",176,6,2,1
"April 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$36.00,$25.75,"1,398",344,13,5,4
"April 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$41.00,$25.10,"1,634",143,6,2,1
"April 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$38.00,$26.23,"1,449",176,8,2,2
"April 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$43.00,$26.13,"1,645",395,15,4,3
"April 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$38.00,$26.46,"1,436",458,22,6,4
"April 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$35.00,$26.81,"1,306",300,11,4,3
"April 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$42.00,$25.92,"1,620",305,18,6,5
"April 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$46.00,$25.99,"1,770",390,20,6,4
"April 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$45.00,$24.40,"1,845",183,10,4,3
"April 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$37.00,$25.18,"1,469",485,28,9,6
"April 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$35.00,$26.79,"1,307",162,7,3,2
"April 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$42.00,$24.56,"1,710",218,13,5,3
"April 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$39.00,$26.59,"1,467",255,13,3,2
"April 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$35.00,$26.64,"1,314",411,19,6,5
"April 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$32.00,$24.45,"1,309",289,13,5,4
"April 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$34.00,$24.26,"1,402",287,12,5,4
"April 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$49.00,$25.79,"1,900",452,21,6,5
"April 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$33.00,$26.84,"1,230",169,6,2,1
"April 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$36.00,$26.66,"1,351",300,17,4,3
"April 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$44.00,$24.90,"1,767",175,7,2,1
"April 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$32.00,$26.21,"1,221",209,10,3,3
"April 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$31.00,$25.12,"1,234",267,15,4,2
"April 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$44.00,$26.53,"1,658",475,19,7,6
"April 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$43.00,$24.12,"1,783",254,13,4,3
"April 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$39.00,$25.84,"1,510",369,16,6,5
"April 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$50.00,$24.84,"2,013",424,25,7,6
"April 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$38.00,$25.52,"1,489",248,8,3,2
"April 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$44.00,$24.17,"1,820",349,16,5,4
"April 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$32.00,$25.92,"1,234",148,7,2,2
"April 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$40.00,$26.17,"1,528",253,13,3,3
"April 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$40.00,$24.87,"1,609",239,14,4,3
"April 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$39.00,$24.16,"1,614",514,21,5,4
"April 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$35.00,$27.00,"1,297",292,14,5,4
"April 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$35.00,$26.77,"1,307",215,9,3,2
"April 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$38.00,$24.82,"1,531",413,23,6,5
"April 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$36.00,$26.89,"1,339",167,8,2,2
"April 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$50.00,$25.44,"1,965",495,27,11,8
"April 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$49.00,$26.47,"1,851",175,5,2,1
"April 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$41.00,$26.09,"1,572",201,9,3,2
"April 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$40.00,$26.88,"1,488",357,11,3,3
"April 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$39.00,$24.43,"1,597",509,31,10,6
"April 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$42.00,$26.79,"1,568",426,25,10,7
"April 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$48.00,$24.13,"1,989",337,20,6,5
"April 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$37.00,$24.27,"1,524",269,10,3,2
"April 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$30.00,$26.84,"1,118",207,11,4,3
"April 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$46.00,$25.04,"1,837",397,15,5,3
"April 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$47.00,$26.31,"1,787",127,4,1,1
"April 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$47.00,$25.73,"1,827",254,10,3,2
"April 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$39.00,$26.40,"1,477",326,16,5,4
"April 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$30.00,$24.24,"1,238",201,7,2,2
"April 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$41.00,$26.02,"1,576",377,16,4,3
"April 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$46.00,$24.38,"1,887",435,22,7,5
"April 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$34.00,$25.24,"1,347",238,12,3,2
"April 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$33.00,$25.05,"1,318",245,11,4,3
"April 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$44.00,$24.34,"1,808",380,16,6,4
"April 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$43.00,$26.52,"1,621",172,7,3,2
"April 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$33.00,$24.49,"1,347",195,9,3,3
"April 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$43.00,$24.63,"1,746",587,35,11,7
"April 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$46.00,$25.76,"1,786",486,29,8,6
"April 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$35.00,$26.74,"1,309",264,13,5,4
"April 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$45.00,$26.68,"1,686",506,15,4,3
"April 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$44.00,$24.03,"1,831",469,24,7,6
"April 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$46.00,$26.06,"1,765",237,11,3,2
